City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,caravelas,-17.7125,-39.2481,297.83,87,0,2.37,BR,1677883156
367,lakes entrance,-37.8811,147.981,293.8,66,43,3.47,AU,1677883158
368,yulara,-25.2406,130.9889,297.31,21,6,2.94,AU,1677883132
369,bathsheba,13.2167,-59.5167,299.49,69,20,7.72,BB,1677883160
370,nyuksenitsa,60.4128,44.2397,261.12,99,96,1.98,RU,1677883161
371,lagoa,39.05,-27.9833,286.6,76,100,7.33,PT,1677883162
372,ketchikan,55.3422,-131.6461,276.14,93,100,6.17,US,1677883163
373,nushki,29.5542,66.0215,288.59,60,7,1.66,PK,1677883165
374,edd,13.9297,41.6925,301.63,46,38,7.57,ER,1677883166
375,dawei,14.0833,98.2,294.33,48,6,2.17,MM,1677883167
376,komsomolskiy,40.4272,71.7189,279.55,75,55,4.12,UZ,1677883169
377,ulaangom,49.9811,92.0667,255.26,84,100,1.64,MN,1677883170
378,aborlan,9.4352,118.5492,298.19,83,35,3.21,PH,1677883171
379,coihaique,-45.5752,-72.0662,284.12,46,75,5.14,CL,1677883172
380,gushikawa,26.3544,127.8686,287.15,76,0,1.54,JP,1677883175
381,burpengary,-27.1575,152.9576,299.23,53,23,4.45,AU,1677883176
382,mula,38.0409,-1.4901,279.73,75,5,0.63,ES,1677883177
383,rio grande,-32.035,-52.0986,296.21,88,100,5.4,BR,1677883178
384,broome,42.2506,-75.833,277.58,70,100,6.69,US,1677883180
385,sakaiminato,35.55,133.2333,275.14,93,75,2.06,JP,1677883181
386,safita,34.8205,36.1153,287.02,85,11,6.67,SY,1677883182
387,ambulu,-8.345,113.6058,296.47,89,56,1.17,ID,1677883183
388,sitka,57.0531,-135.33,276.09,60,100,4.12,US,1677883184
389,kagal,16.5833,74.3167,295.46,31,30,2.07,IN,1677883186
390,biskamzha,53.4497,89.5272,266.94,82,100,7.22,RU,1677883187
391,odweyne,9.4092,45.064,294.62,63,5,3.72,SO,1677883188
392,komarovo,60.1841,29.8175,269.97,98,94,2.45,RU,1677883189
393,manicore,-5.8092,-61.3003,297.62,95,72,0.69,BR,1677883190
394,quelimane,-17.8786,36.8883,296.37,97,100,2.83,MZ,1677883192
395,martapura,-3.4167,114.85,298.2,100,100,2.06,ID,1677883193
396,port hedland,-20.3167,118.5667,301.18,61,13,3.6,AU,1677883195
397,lompoc,34.6391,-120.4579,291.31,72,40,8.23,US,1677883197
398,fortuna,40.5982,-124.1573,283.52,64,20,4.63,US,1677883198
399,jish,33.0222,35.4469,283.86,85,2,1.18,IL,1677883200
400,nizwa,22.9333,57.5333,293.59,48,6,0.84,OM,1677883201
401,boddam,57.4667,-1.7833,277.36,79,100,7.34,GB,1677883202
402,nieuw amsterdam,5.8833,-55.0833,299.27,85,40,1.03,SR,1677883203
403,hvide sande,56.0045,8.1294,279.31,85,12,13.8,DK,1677883204
404,itarema,-2.9248,-39.9167,298.2,89,99,4.82,BR,1677883205
405,mehamn,71.0357,27.8492,274.12,69,75,10.29,NO,1677883208
406,smirnykh,49.75,142.8333,261.18,91,67,0.31,RU,1677883209
407,caucaia,-3.7361,-38.6531,298.12,88,40,1.54,BR,1677883210
408,pomichna,48.2422,31.4158,274.41,75,96,3.8,UA,1677883212
409,hamilton,39.1834,-84.5333,288.67,86,100,11.32,US,1677883117
410,burns lake,54.2331,-125.7533,272.83,71,70,1.48,CA,1677883214
411,flinders,-34.5833,150.8552,295.58,90,82,1.34,AU,1677883216
412,ocote paulino,15.4167,-87.6,304.94,40,69,2.35,HN,1677883217
413,coruripe,-10.1256,-36.1756,299.53,75,9,4.77,BR,1677883218
414,alta,69.9689,23.2717,268.26,74,20,1.54,NO,1677883219
415,wencheng,33.0559,113.7978,282.55,44,1,1.56,CN,1677883220
416,burnie,-41.0667,145.9167,289.79,67,63,6.67,AU,1677883222
417,washington,47.5001,-120.5015,280.69,42,38,2.78,US,1677882797
418,bairiki,1.3292,172.9752,303.15,74,75,3.6,KI,1677883224
419,qaqortoq,60.7167,-46.0333,278.97,62,65,10.0,GL,1677883144
420,tabou,4.423,-7.3528,299.6,85,41,2.34,CI,1677883226
421,camacha,33.0833,-16.3333,288.83,82,20,2.06,PT,1677883227
422,de-kastri,51.4667,140.7833,261.73,83,18,1.18,RU,1677883229
423,paracuru,-3.41,-39.0306,297.1,88,100,4.44,BR,1677883230
424,port blair,11.6667,92.75,298.78,74,52,3.56,IN,1677883232
425,puerto cabezas,14.0351,-83.3888,301.13,89,75,3.09,NI,1677883234
426,natal,-5.795,-35.2094,300.27,78,40,4.63,BR,1677882940
427,zalesovo,53.9939,84.7431,264.91,90,91,7.14,RU,1677883236
428,novovorontsovka,47.5004,33.9175,275.32,81,62,5.4,UA,1677883237
429,cavalcante,-13.7975,-47.4583,294.78,85,69,1.13,BR,1677883238
430,vikulovo,56.8167,70.6107,254.49,98,48,3.93,RU,1677883239
431,florence,43.7667,11.25,282.97,72,0,3.13,IT,1677883148
432,zapolyarnyy,69.4154,30.8136,271.75,97,100,2.25,RU,1677883242
433,vierzon,47.2101,2.0625,278.48,77,80,3.36,FR,1677883243
434,isla mujeres,21.2311,-86.731,301.02,78,78,9.12,MX,1677883244
435,zdvinsk,54.7021,78.661,263.56,91,100,7.32,RU,1677883245
436,manjacaze,-24.7117,33.8828,295.58,96,16,2.17,MZ,1677883247
437,mayya,61.7333,130.2811,252.77,95,100,3.21,RU,1677883248
438,yeppoon,-23.1333,150.7333,297.03,77,100,5.46,AU,1677883249
439,pastavy,55.1168,26.8326,272.83,89,98,6.75,BY,1677883107
440,saint-augustin,51.226,-58.6502,262.99,73,8,7.76,CA,1677883252
441,abu kamal,34.4506,40.9171,290.5,45,91,3.65,SY,1677883254
442,margate,51.3813,1.3862,279.21,73,100,3.58,GB,1677883085
443,villa rica,33.7321,-84.9191,292.66,93,97,6.43,US,1677883256
444,diamantino,-14.4086,-56.4461,299.8,73,79,0.99,BR,1677883257
445,clearwater,27.9659,-82.8001,300.46,76,75,8.23,US,1677883259
446,erzin,36.9559,36.2,288.27,90,46,3.11,TR,1677883261
447,amnat charoen,15.9167,104.75,291.49,79,0,7.45,TH,1677883262
448,las vegas,36.175,-115.1372,288.57,28,0,4.12,US,1677883264
449,buala,-8.145,159.5921,299.36,86,100,3.73,SB,1677883265
450,alamos,27.0167,-108.9333,298.44,10,0,2.6,MX,1677883266
451,touros,-5.1989,-35.4608,298.05,88,95,3.78,BR,1677883268
452,saint-louis,16.3333,-15.0,300.95,10,84,5.12,SN,1677883270
453,san cristobal,7.7669,-72.225,300.89,61,24,2.06,VE,1677883271
454,sosnovo-ozerskoye,52.5249,111.5418,260.58,93,58,1.54,RU,1677883272
455,arenys de mar,41.5819,2.5494,284.76,73,43,0.89,ES,1677883274
456,russell,32.3502,-85.1999,299.75,80,63,5.91,US,1677883275
457,nouadhibou,20.931,-17.0347,293.14,73,96,7.2,MR,1677883276
458,konevo,62.1215,39.3192,258.09,99,97,1.25,RU,1677883277
459,bandarbeyla,9.4942,50.8122,297.89,72,14,6.08,SO,1677883278
460,xuchang,34.0167,113.8167,281.22,23,4,1.69,CN,1677883280
461,khuzhir,53.1939,107.3397,266.25,86,71,1.29,RU,1677883281
462,katete,-0.7818,29.7544,289.07,94,41,1.28,UG,1677883283
463,kovernino,57.1253,43.8142,264.03,99,93,2.72,RU,1677883285
464,dreux,48.6667,1.25,274.25,91,0,3.45,FR,1677883286
465,assiniboia,49.6334,-105.9845,274.05,55,76,6.17,CA,1677883287
466,khani,41.9563,42.9566,276.91,86,100,1.0,GE,1677883288
467,compiegne,49.4179,2.8261,274.68,90,1,2.92,FR,1677883234
468,vestmannaeyjar,63.4427,-20.2734,278.82,80,100,5.64,IS,1677883291
469,chuncheng,22.1731,111.7886,289.95,81,39,1.22,CN,1677883292
470,aurillac,44.9167,2.45,270.2,86,16,1.42,FR,1677883293
471,cochrane,51.1834,-114.4687,273.73,38,100,7.2,CA,1677883294
472,barhiya,25.2833,86.0333,291.51,34,0,3.64,IN,1677883296
473,mizdah,31.4451,12.9801,284.15,60,80,2.75,LY,1677883298
474,gura calitei,45.5833,27.0167,278.12,73,95,2.76,RO,1677883299
475,barcelos,41.5388,-8.6151,281.95,80,6,1.78,PT,1677883302
476,kalabo,-14.97,22.6814,292.24,79,94,1.09,ZM,1677883303
477,da nang,16.0678,108.2208,293.14,94,20,0.51,VN,1677883032
478,khandbari,27.3747,87.2039,287.34,57,17,1.53,NP,1677883306
479,ketou,7.3633,2.5998,300.66,76,74,2.52,BJ,1677883307
480,vina del mar,-33.0246,-71.5518,293.86,71,0,4.12,CL,1677883011
481,ocotal,13.6321,-86.4752,305.19,23,12,1.96,NI,1677883310
482,luderitz,-26.6481,15.1594,289.33,96,9,4.24,NA,1677883135
483,daru,-9.0763,143.2092,298.72,81,98,5.42,PG,1677883313
484,werder,52.3787,12.934,277.09,87,33,5.06,DE,1677883314
485,carutapera,-1.195,-46.02,297.62,94,100,3.73,BR,1677883315
486,aden,12.7794,45.0367,297.94,80,5,9.6,YE,1677883317
487,aracruz,-19.8203,-40.2733,299.71,87,66,1.09,BR,1677883318
488,rapid valley,44.0625,-103.1463,276.54,79,94,5.81,US,1677883319
489,abha,18.2164,42.5053,287.29,63,0,0.0,SA,1677883225
490,moratuwa,6.773,79.8816,298.16,83,28,2.95,LK,1677883321
491,hailun,47.45,126.9333,260.42,92,38,2.83,CN,1677883322
492,sakakah,29.9697,40.2064,292.91,22,3,0.49,SA,1677883324
493,hofn,64.2539,-15.2082,274.98,82,100,3.27,IS,1677883325
494,coxim,-18.5067,-54.76,299.94,71,87,1.55,BR,1677883326
495,lahat,-3.8,103.5333,293.47,96,88,1.0,ID,1677883327
496,karratha,-20.7377,116.8463,302.74,69,20,7.49,AU,1677883329
497,ereymentau,51.6199,73.1033,262.65,91,100,9.29,KZ,1677883330
498,sao raimundo das mangabeiras,-7.0219,-45.4811,298.48,77,29,1.52,BR,1677883332
499,gigmoto,13.7796,124.39,297.37,86,100,5.99,PH,1677883334
500,lac du bonnet,50.2536,-96.0612,270.64,89,97,3.08,CA,1677883335
501,sobolevo,54.4299,31.8996,267.6,96,80,3.51,RU,1677883336
502,kupang,-10.1667,123.5833,297.47,94,40,1.54,ID,1677883337
503,jutai,-5.1833,-68.9,297.67,97,89,0.72,BR,1677883338
504,hirado,33.3597,129.5531,283.01,51,100,1.35,JP,1677883341
505,tarko-sale,64.9225,77.785,247.64,96,31,4.77,RU,1677883342
506,muroto,33.2833,134.15,283.5,60,100,3.73,JP,1677883344
507,shimanovsk,52.0,127.7,262.3,97,51,2.57,RU,1677883346
508,santa luzia,-19.7697,-43.8514,299.65,61,0,3.6,BR,1677883348
509,belyy yar,53.6039,91.3903,275.09,67,0,9.0,RU,1677883349
510,mayo,38.8876,-76.5119,278.68,90,100,6.69,US,1677883351
511,krasnoselkup,65.7,82.4667,251.54,97,91,5.65,RU,1677883352
512,gotsu,35.0,132.2167,280.94,62,100,2.3,JP,1677883353
513,el refugio,20.6667,-103.7333,304.23,8,48,3.98,MX,1677883354
514,yerbogachen,61.2767,108.0108,261.62,96,97,1.25,RU,1677883356
515,cabrera,19.6426,-69.9049,300.11,78,1,8.05,DO,1677883357
516,auki,-8.7676,160.7034,299.72,83,96,5.47,SB,1677883358
517,palana,59.1167,159.9667,244.77,97,94,1.03,RU,1677883359
518,chicama,-7.8447,-79.1469,297.45,64,60,3.35,PE,1677883362
519,half moon bay,37.4636,-122.4286,289.51,68,0,5.14,US,1677883363
520,rio linda,38.691,-121.4486,289.94,50,0,2.06,US,1677883364
521,maumere,-8.6199,122.2111,298.62,78,78,0.85,ID,1677883366
522,itoman,26.1247,127.6694,287.58,62,20,1.54,JP,1677883368
523,mitsamiouli,-11.3847,43.2844,301.07,76,100,5.75,KM,1677883369
524,senno,59.5336,33.9167,271.07,95,100,2.55,RU,1677883371
525,cam ranh,11.9214,109.1591,297.13,73,20,7.2,VN,1677883372
526,alugan,12.2188,125.4808,298.13,83,84,4.58,PH,1677883373
527,kyaukse,21.6,96.1333,294.85,31,0,1.43,MM,1677883374
528,bell ville,-32.6259,-62.6887,304.63,30,0,3.09,AR,1677883376
529,kutahya,39.4242,29.9833,278.58,89,66,1.87,TR,1677883378
530,san francisco,37.7749,-122.4194,290.24,68,40,4.02,US,1677883158
531,moree,-29.4667,149.85,297.34,47,0,3.58,AU,1677883380
532,nome,64.5011,-165.4064,249.19,77,0,0.0,US,1677883381
533,brigantine,39.4101,-74.3646,279.83,82,100,6.17,US,1677883383
534,ratingen,51.2972,6.8493,277.4,79,100,0.51,DE,1677883384
535,la mira,18.035,-102.3266,299.84,60,22,4.38,MX,1677883385
536,bereda,43.2686,-7.5406,273.23,100,3,1.51,ES,1677883386
537,bondoukou,8.0333,-2.8,301.28,58,44,3.01,CI,1677883388
538,kruisfontein,-34.0033,24.7314,295.31,85,99,3.68,ZA,1677883389
539,hamza,40.4264,71.4956,280.12,46,74,1.73,UZ,1677883390
540,tres arroyos,-38.3739,-60.2798,299.61,32,54,4.34,AR,1677883391
541,morada nova,-5.1067,-38.3725,298.14,84,77,3.83,BR,1677883393
542,korla,41.7597,86.1469,276.04,56,16,2.17,CN,1677883394
543,west bay,19.3667,-81.4167,302.08,62,20,6.17,KY,1677883395
544,marienburg,54.0359,19.0266,276.5,78,72,7.05,PL,1677883397
545,grosse pointe woods,42.4436,-82.9069,274.47,92,100,9.77,US,1677883169
546,lincoln,40.8,-96.667,287.11,48,0,0.45,US,1677883399
547,hun,29.1268,15.9477,289.81,50,6,6.73,LY,1677883400
548,puerto carreno,6.189,-67.4859,305.14,58,75,2.57,CO,1677883403
549,meadow lake,34.8014,-106.5436,286.12,32,1,2.37,US,1677883404
550,yuanping,38.7153,112.7575,275.58,33,53,0.99,CN,1677883405
551,nanortalik,60.1432,-45.2371,277.86,78,31,12.08,GL,1677883406
552,paita,-5.0892,-81.1144,298.99,73,73,5.08,PE,1677883408
553,glenwood springs,39.5505,-107.3248,275.6,86,100,6.69,US,1677883409
554,superior,46.7208,-92.1041,277.2,63,0,5.66,US,1677883410
555,berdigestyakh,62.0989,126.6992,261.22,96,100,2.94,RU,1677883411
556,byron bay,-28.65,153.6167,293.67,71,38,5.57,AU,1677883157
557,mirnyy,62.5353,113.9611,263.69,94,70,3.58,RU,1677883413
558,lewisburg,35.4492,-86.7889,290.59,59,100,6.69,US,1677883415
559,kijang,35.2442,129.2139,275.0,42,100,2.53,KR,1677883416
560,fier,40.7239,19.5561,283.86,71,93,2.01,AL,1677883417
561,say,13.1007,2.3689,302.16,11,0,4.14,NE,1677883418
562,lusambo,-4.9667,23.45,293.82,88,100,0.88,CD,1677883419
